"Currency","Year","Quarter","market","duration","method","purpose","visits","spend","nights","StandardRate","SpendPerVisit"
"EUR",2015,"Q3","Portugal","1-3  nights","Air","Holiday",10281.58641,4529235.736,22.19121945,-1.1201376501937,440.519152919321
"EUR",2015,"Q3","France","15+  nights","Sea","Holiday",1643.835545,25292.563,25.1541785,-1.1201376501937,15.3863098269967
"EUR",2015,"Q3","France","15+  nights","Sea","Business",1103.168964,16252065.66,322.4406128,-1.1201376501937,14732.1636035439
"EUR",2015,"Q3","France","15+  nights","Tunnel","Study",3030.644894,9333540.916,227.4861603,-1.1201376501937,3079.72106348663
"EUR",2015,"Q3","Spain","1-3  nights","Sea","Business",6794.842243,544924.967,10.43839562,-1.1201376501937,80.1968533649737
"EUR",2015,"Q3","Belgium","1-3  nights","Tunnel","Miscellaneous",6634.103775,3260662.079,13.26820755,-1.1201376501937,491.500011092305
"EUR",2015,"Q3","Netherlands","4-7  nights","Sea","Holiday",11038.05968,3265308.239,43.52414572,-1.1201376501937,295.822665727787
"EUR",2015,"Q3","Austria","1-3  nights","Air","Business",8857.681543,4202695.981,16.91747814,-1.1201376501937,474.469076427938
"EUR",2015,"Q3","Italy","15+  nights","Air","VFR",8249.535799,1074174.162,65.58573472,-1.1201376501937,130.210255240084
"EUR",2015,"Q3","Germany","4-7  nights","Tunnel","Holiday",5667.976499,2584089.413,26.66661167,-1.1201376501937,455.910396497923
"EUR",2015,"Q3","Germany","4-7  nights","Sea","VFR",964.69301,144703.954,4.82346487,-1.1201376501937,150.000002591498
"EUR",2015,"Q3","Italy","8-14 nights","Air","Holiday",30655.36463,14484158.72,313.2890706,-1.1201376501937,472.483654812753
"EUR",2015,"Q3","Belgium","15+  nights","Tunnel","Holiday",841.889739,4240.999,1.629570127,-1.1201376501937,5.03747557849734
"EUR",2015,"Q3","Spain","15+  nights","Air","Holiday",12488.28417,10364169.55,323.7306771,-1.1201376501937,829.91141208152
"EUR",2015,"Q3","Spain","15+  nights","Air","VFR",14042.79697,9053979.725,231.8771324,-1.1201376501937,644.741908919018
"EUR",2015,"Q3","Finland","1-3  nights","Air","Business",5943.480134,2483703.509,10.35172999,-1.1201376501937,417.887071716088
"EUR",2015,"Q3","Austria","1-3  nights","Air","Holiday",6136.972427,5392750.245,17.93498862,-1.1201376501937,878.731379217911
"EUR",2015,"Q3","Greece","1-3  nights","Air","Business",1689.20058,372092.925,2.4296574,-1.1201376501937,220.277526189341
"EUR",2015,"Q3","Germany","8-14 nights","Tunnel","Holiday",795.781672,124474.511,2.384981394,-1.1201376501937,156.417916345276
"EUR",2015,"Q3","Netherlands","1-3  nights","Sea","Business",2246.73903,55453.978,3.547700047,-1.1201376501937,24.6819845382755
"EUR",2015,"Q3","Portugal","8-14 nights","Air","VFR",3346.188903,158019.986,20.39701653,-1.1201376501937,47.2238688791085
"EUR",2015,"Q3","Italy","1-3  nights","Sea","Miscellaneous",2043.175936,204317.6,2.043175936,-1.1201376501937,100.000003132378
"EUR",2015,"Q3","France","1-3  nights","Tunnel","Business",45508.45128,22986287.79,53.29373103,-1.1201376501937,505.099319872966
"EUR",2015,"Q3","Belgium","8-14 nights","Tunnel","Holiday",841.889739,91431.282,1.629570127,-1.1201376501937,108.602442534342
"EUR",2015,"Q3","Netherlands","4-7  nights","Tunnel","VFR",1205.708981,542569.041,4.822835922,-1.1201376501937,449.999999626776
"EUR",2015,"Q3","Netherlands","1-3  nights","Air","Miscellaneous",4775.053054,2027651.279,19.95642221,-1.1201376501937,424.63429328842
"EUR",2015,"Q3","Portugal","8-14 nights","Sea","Holiday",208.352,9155.347,0.208352,-1.1201376501937,43.9417284211335
"EUR",2015,"Q3","Austria","1-3  nights","Sea","Holiday",1699.353278,194014.695,3.092890084,-1.1201376501937,114.169724160205
"EUR",2015,"Q3","Irish Republic","8-14 nights","Air","Business",2223.642588,373766.145,15.92544413,-1.1201376501937,168.087329779097
"EUR",2015,"Q3","Germany","8-14 nights","Air","Holiday",18523.54902,8111966.257,114.9547329,-1.1201376501937,437.927216228459
"EUR",2015,"Q3","Germany","8-14 nights","Air","Business",2954.971313,829694.033,8.359706879,-1.1201376501937,280.779048293928
"EUR",2015,"Q3","Finland","1-3  nights","Tunnel","Holiday",1594.436049,318887.204,4.783308029,-1.1201376501937,199.99999636235
"EUR",2015,"Q3","Greece","8-14 nights","Air","VFR",2033.674955,1959614.873,19.94815063,-1.1201376501937,963.583127275126
"EUR",2015,"Q3","Netherlands","8-14 nights","Sea","VFR",205.038995,82999.863,1.435273051,-1.1201376501937,404.800379557069
"EUR",2015,"Q3","France","8-14 nights","Sea","Business",2206.337929,568254.024,28.12565994,-1.1201376501937,257.555298547379
"EUR",2015,"Q3","Spain","15+  nights","Air","Study",5703.32706,6409440.994,126.1584787,-1.1201376501937,1123.80737183254
"EUR",2015,"Q3","Spain","4-7  nights","Air","VFR",36737.40315,13914601.67,174.1257639,-1.1201376501937,378.758444443834
"EUR",2015,"Q3","Netherlands","1-3  nights","Air","Holiday",26153.05358,11135796.55,66.49160886,-1.1201376501937,425.793359690735
"EUR",2015,"Q3","France","15+  nights","Tunnel","Business",3720.247269,2484143.019,233.7349091,-1.1201376501937,667.735996932197
"EUR",2015,"Q3","Netherlands","1-3  nights","Tunnel","VFR",4395.775914,918087.631,9.57020092,-1.1201376501937,208.856786369843
"EUR",2015,"Q3","Finland","4-7  nights","Air","VFR",1683.786124,891423.24,7.010453224,-1.1201376501937,529.415955681079
"EUR",2015,"Q3","France","15+  nights","Sea","VFR",1109.620035,300456.956,33.07652044,-1.1201376501937,270.774631425973
"EUR",2015,"Q3","Austria","4-7  nights","Air","Business",459.067613,280002.713,1.774993539,-1.1201376501937,609.937850266078
"EUR",2015,"Q3","Spain","1-3  nights","Air","Miscellaneous",6177.838892,1214811.571,17.01889667,-1.1201376501937,196.640215492366
"EUR",2015,"Q3","Germany","4-7  nights","Air","Miscellaneous",2852.75352,1497648.835,12.07577705,-1.1201376501937,524.983607767137
"EUR",2015,"Q3","Belgium","1-3  nights","Air","Miscellaneous",703.078985,10546.185,0.703078985,-1.1201376501937,15.0000003200209
"EUR",2015,"Q3","Germany","4-7  nights","Air","Holiday",88673.92391,36995595.92,410.4464313,-1.1201376501937,417.20941499723
"EUR",2015,"Q3","Irish Republic","4-7  nights","Air","Holiday",9126.887798,2221955.694,31.74371529,-1.1201376501937,243.451628109957
"EUR",2015,"Q3","Finland","15+  nights","Air","Holiday",1863.924384,4688705.295,53.81625938,-1.1201376501937,2515.50188153985
"EUR",2015,"Q3","Luxembourg","1-3  nights","Air","Business",4942.682743,2841052.711,9.689731598,-1.1201376501937,574.799730980832
"EUR",2015,"Q3","France","1-3  nights","Air","Business",20114.7722,6851212.133,38.80306491,-1.1201376501937,340.606001642912
"EUR",2015,"Q3","Spain","1-3  nights","Air","Business",25862.25703,10716010.45,33.40847689,-1.1201376501937,414.349390989716
"EUR",2015,"Q3","Austria","4-7  nights","Sea","Holiday",177.752003,25578.082,0.177752003,-1.1201376501937,143.897573969954
"EUR",2015,"Q3","Germany","15+  nights","Air","Business",707.332671,145812.839,21.34470749,-1.1201376501937,206.144640249482
"EUR",2015,"Q3","Spain","8-14 nights","Sea","Holiday",369.45799,21270.687,0.584881008,-1.1201376501937,57.57268099683
"EUR",2015,"Q3","Germany","15+  nights","Sea","VFR",681.979001,0,2.727916002,-1.1201376501937,0
"EUR",2015,"Q3","France","15+  nights","Tunnel","VFR",1735.752821,118086.956,31.75005531,-1.1201376501937,68.0321267932423
"EUR",2015,"Q4","Germany","15+  nights","Air","Business",1603.31738,2631349.206,60.46954536,-1.07029506608048,1641.19047097213
"EUR",2015,"Q4","Germany","4-7  nights","Sea","Business",1647.407055,164740.697,8.237034798,-1.07029506608048,99.9999948403766
"EUR",2015,"Q4","France","4-7  nights","Tunnel","Business",10149.93191,5851323.575,50.08840895,-1.07029506608048,576.488948584484
"EUR",2015,"Q4","Netherlands","1-3  nights","Air","Business",27725.54338,14237835.28,43.01095259,-1.07029506608048,513.527727296791
"EUR",2015,"Q4","Italy","4-7  nights","Tunnel","Business",1477.35703,886414.17,5.90942812,-1.07029506608048,599.999967509546
"EUR",2015,"Q4","France","15+  nights","Tunnel","Holiday",1032.509327,178177.744,15.8348341,-1.07029506608048,172.567684708189
"EUR",2015,"Q4","Italy","8-14 nights","Air","Holiday",9321.146488,5938853.145,95.66597557,-1.07029506608048,637.137626004017
"EUR",2015,"Q4","Germany","4-7  nights","Sea","VFR",1097.294986,228045.516,4.389179945,-1.07029506608048,207.825169083567
"EUR",2015,"Q4","Netherlands","1-3  nights","Tunnel","Miscellaneous",757.134974,365696.192,2.271404982,-1.07029506608048,482.99999941622
"EUR",2015,"Q4","France","4-7  nights","Sea","Holiday",11300.24171,2173034.366,53.29735374,-1.07029506608048,192.29981285064
"EUR",2015,"Q4","Germany","4-7  nights","Air","Holiday",45702.90476,22768478.89,213.8489659,-1.07029506608048,498.184502923048
"EUR",2015,"Q4","Germany","4-7  nights","Air","Miscellaneous",5937.012613,1772165.227,22.68418309,-1.07029506608048,298.494435251758
"EUR",2015,"Q4","Irish Republic","8-14 nights","Air","VFR",3451.15906,517700.762,29.51315355,-1.07029506608048,150.007795352093
"EUR",2015,"Q4","Germany","8-14 nights","Air","Holiday",2547.466904,1627846.174,17.82995129,-1.07029506608048,639.005818463815
"EUR",2015,"Q4","Belgium","4-7  nights","Air","VFR",974.910021,207629.589,3.412185073,-1.07029506608048,212.973079081726
"EUR",2015,"Q4","France","1-3  nights","Tunnel","Business",35273.86671,13002680.85,49.44062114,-1.07029506608048,368.620796719
"EUR",2015,"Q4","Netherlands","1-3  nights","Air","Miscellaneous",9804.678112,2607333.785,13.40371919,-1.07029506608048,265.927525127915
"EUR",2015,"Q4","Belgium","1-3  nights","Air","Business",3276.491642,1338530.257,3.858817339,-1.07029506608048,408.525460538928
"EUR",2015,"Q4","France","8-14 nights","Air","VFR",4034.891665,485196.926,36.53620195,-1.07029506608048,120.250298219593
"EUR",2015,"Q4","Italy","8-14 nights","Sea","Holiday",1744.313002,872156.501,24.42038155,-1.07029506608048,500
"EUR",2015,"Q4","Germany","1-3  nights","Tunnel","Miscellaneous",772.571981,830514.908,0.772571981,-1.07029506608048,1075.00003679269
"EUR",2015,"Q4","France","1-3  nights","Tunnel","Miscellaneous",18027.41134,5652966.708,29.8895812,-1.07029506608048,313.576175823811
"EUR",2015,"Q4","France","15+  nights","Tunnel","VFR",1013.387322,422335.744,5.035303116,-1.07029506608048,416.756490663892
"EUR",2015,"Q4","Finland","1-3  nights","Air","Study",364.250004,157355.994,1.092749953,-1.07029506608048,431.999978783803
"EUR",2015,"Q4","Germany","4-7  nights","Tunnel","Business",2792.629957,1666004.717,8.377889872,-1.07029506608048,596.571956418356
"EUR",2015,"Q4","Belgium","1-3  nights","Tunnel","VFR",10046.26906,3995713.8,24.4473455,-1.07029506608048,397.731115515236
"EUR",2015,"Q4","France","8-14 nights","Tunnel","Holiday",3095.575333,922848.105,30.06721878,-1.07029506608048,298.11844511167
"EUR",2015,"Q4","Germany","1-3  nights","Sea","Holiday",12977.11372,3475848.347,39.01132154,-1.07029506608048,267.844485453118
"EUR",2015,"Q4","Irish Republic","4-7  nights","Sea","Business",2297.486067,134052.988,5.743715167,-1.07029506608048,58.3476826804191
"EUR",2015,"Q4","France","1-3  nights","Air","Business",23701.82505,14824953.95,45.21405876,-1.07029506608048,625.477317410205
"EUR",2015,"Q4","Netherlands","8-14 nights","Air","VFR",1597.496152,2206562.69,19.42165661,-1.07029506608048,1381.26322698022
"EUR",2015,"Q4","Netherlands","4-7  nights","Air","Business",5526.338398,4676790.684,26.10001016,-1.07029506608048,846.272947326669
"EUR",2015,"Q4","France","1-3  nights","Sea","Holiday",10391.4378,2443294.76,21.59158903,-1.07029506608048,235.125764790701
"EUR",2015,"Q4","Belgium","8-14 nights","Tunnel","Business",1483.146191,316646.844,1.44707942,-1.07029506608048,213.496717937497
"EUR",2015,"Q4","Greece","4-7  nights","Air","Holiday",15196.15215,7605251.148,67.7909658,-1.07029506608048,500.472163803651
"EUR",2015,"Q4","Netherlands","1-3  nights","Tunnel","VFR",6232.520938,1314022.154,16.87185895,-1.07029506608048,210.833171211402
"EUR",2015,"Q4","Portugal","4-7  nights","Air","VFR",6485.641479,2238533.054,29.00264573,-1.07029506608048,345.152142813968
"EUR",2015,"Q4","Belgium","1-3  nights","Tunnel","Business",18124.6115,4826639.071,20.57802135,-1.07029506608048,266.303036123009
"EUR",2015,"Q4","France","1-3  nights","Sea","Miscellaneous",839.854002,50391.238,0.839854002,-1.07029506608048,59.9999974757517
"EUR",2015,"Q4","Spain","1-3  nights","Air","Holiday",85250.15536,31579697.15,219.7560291,-1.07029506608048,370.435655121603
"EUR",2015,"Q4","Irish Republic","4-7  nights","Air","Miscellaneous",1365.933537,428547.561,8.463504314,-1.07029506608048,313.739687467678
"EUR",2015,"Q4","Germany","1-3  nights","Sea","VFR",1223.11604,30577.9,1.22311604,-1.07029506608048,24.9999991824161
"EUR",2015,"Q4","Greece","8-14 nights","Air","Business",1184.536994,1766399.384,11.93489838,-1.07029506608048,1491.21504262618
"EUR",2015,"Q4","Netherlands","1-3  nights","Sea","Holiday",6011.101663,1073518.347,11.02373099,-1.07029506608048,178.589284824079
"EUR",2015,"Q4","Netherlands","8-14 nights","Sea","VFR",1704.295993,471418.202,4.924077988,-1.07029506608048,276.605826649972
"EUR",2015,"Q4","Irish Republic","1-3  nights","Air","VFR",42850.93495,7662284.015,89.31038877,-1.07029506608048,178.812528219994
"EUR",2015,"Q4","Portugal","1-3  nights","Air","Holiday",18824.46086,6882952.813,50.38439488,-1.07029506608048,365.638775218554
"EUR",2015,"Q4","Germany","4-7  nights","Air","VFR",21311.74561,5364097.407,110.3126177,-1.07029506608048,251.696764083137
"EUR",2015,"Q4","Netherlands","8-14 nights","Tunnel","VFR",912.851989,547711.194,8.215667725,-1.07029506608048,600.000000657281
"EUR",2015,"Q4","Greece","1-3  nights","Air","Miscellaneous",1333.711505,91576.226,1.157700539,-1.07029506608048,68.6626947857063
"EUR",2015,"Q4","Netherlands","4-7  nights","Sea","Holiday",5552.921295,2244909.13,22.2711519,-1.07029506608048,404.275337383474
"EUR",2015,"Q4","Italy","4-7  nights","Air","Business",6492.516696,3914865.538,26.87561536,-1.07029506608048,602.981204563082
"EUR",2015,"Q4","France","1-3  nights","Air","VFR",16281.43656,4543119.14,38.60299605,-1.07029506608048,279.036749813679
"EUR",2015,"Q4","France","1-3  nights","Air","Holiday",48062.47252,14875728.39,111.1937615,-1.07029506608048,309.508179875886
"EUR",2015,"Q4","Irish Republic","8-14 nights","Air","Miscellaneous",830.244124,243746.608,4.115441799,-1.07029506608048,293.584261488853
"EUR",2015,"Q4","Greece","4-7  nights","Air","VFR",7345.384374,1236547.256,28.69367665,-1.07029506608048,168.3434375983
"EUR",2015,"Q4","Germany","15+  nights","Air","Miscellaneous",801.92925,584551.33,58.52674222,-1.07029506608048,728.93129911398
"EUR",2015,"Q4","Germany","4-7  nights","Tunnel","Holiday",7605.586648,1822952.211,26.74931026,-1.07029506608048,239.685943421521
"EUR",2015,"Q4","Germany","8-14 nights","Air","Business",2810.706735,476020.589,24.52335453,-1.07029506608048,169.359749657411
"EUR",2015,"Q4","Germany","1-3  nights","Air","Business",48939.33363,24147592.16,83.31180671,-1.07029506608048,493.418899868253
"EUR",2015,"Q4","Italy","1-3  nights","Air","VFR",36115.31031,9602783.269,84.81283557,-1.07029506608048,265.892309565483
"EUR",2015,"Q4","Finland","4-7  nights","Air","Business",1463.172585,1504498.079,7.431442499,-1.07029506608048,1028.24375909148
"EUR",2015,"Q4","Luxembourg","15+  nights","Air","Study",422.497004,99316.835,1.689988017,-1.07029506608048,235.071098871035
"EUR",2015,"Q4","Luxembourg","4-7  nights","Air","Business",453.337312,57221.923,0.395644784,-1.07029506608048,126.223722348272
"EUR",2015,"Q4","Belgium","4-7  nights","Tunnel","Holiday",11572.04634,5163229.831,51.60058677,-1.07029506608048,446.181226664531
"EUR",2015,"Q4","France","1-3  nights","Sea","VFR",6708.114594,402545.44,9.771487713,-1.07029506608048,60.008730375604
"EUR",2015,"Q4","Germany","1-3  nights","Tunnel","VFR",2327.777982,465555.593,4.190703988,-1.07029506608048,199.99999853938
"EUR",2015,"Q4","Spain","1-3  nights","Air","Business",49118.7005,26305774.1,91.81953949,-1.07029506608048,535.555172108024
"EUR",2015,"Q4","France","8-14 nights","Tunnel","VFR",4051.632762,1536811.352,50.33017635,-1.07029506608048,379.30667517887
"EUR",2015,"Q4","Spain","8-14 nights","Air","Business",2241.980433,5569463.015,26.99917126,-1.07029506608048,2484.17110739342
"EUR",2015,"Q4","Netherlands","4-7  nights","Air","VFR",13926.28053,2531469.224,60.19748539,-1.07029506608048,181.776406022176
"EUR",2015,"Q4","Germany","1-3  nights","Sea","Business",2471.110046,90607.379,4.942220092,-1.07029506608048,36.6666709751218
"EUR",2015,"Q4","Netherlands","1-3  nights","Sea","Business",2120.265961,843970.537,2.625427961,-1.07029506608048,398.049373297466
"EUR",2015,"Q4","France","4-7  nights","Sea","Business",3458.9715,502434.269,15.36256027,-1.07029506608048,145.255394269655
"EUR",2015,"Q4","Irish Republic","4-7  nights","Air","VFR",18234.04671,5245460.667,81.66041243,-1.07029506608048,287.673973332714
"EUR",2015,"Q4","Germany","4-7  nights","Sea","Holiday",25343.57512,8285492.64,125.9842436,-1.07029506608048,326.926749709494
"EUR",2015,"Q4","France","1-3  nights","Tunnel","Holiday",94296.12499,26405131.19,223.6252479,-1.07029506608048,280.023502480088
"EUR",2015,"Q4","Belgium","8-14 nights","Tunnel","VFR",2917.260408,2026625.156,33.08493423,-1.07029506608048,694.701491317809
"EUR",2015,"Q4","Greece","1-3  nights","Air","Business",6204.527915,3720986.724,16.29972905,-1.07029506608048,599.72116734364
"EUR",2015,"Q4","Austria","4-7  nights","Air","Holiday",7113.842666,2639577.374,32.49008667,-1.07029506608048,371.048039425391
"EUR",2015,"Q4","Belgium","1-3  nights","Air","VFR",2533.231914,999642.238,5.574846864,-1.07029506608048,394.611418115902
"EUR",2015,"Q4","Belgium","1-3  nights","Sea","Holiday",13178.7914,3598183.297,30.16242337,-1.07029506608048,273.028321625912
"EUR",2015,"Q4","Irish Republic","8-14 nights","Air","Holiday",799.213946,433669.627,8.046803474,-1.07029506608048,542.620194718174
"EUR",2015,"Q4","Finland","4-7  nights","Air","Holiday",5489.340305,3136929.974,29.13542897,-1.07029506608048,571.458463076648
"EUR",2015,"Q4","Greece","8-14 nights","Air","Holiday",1696.344674,704278.133,17.72700691,-1.07029506608048,415.173958332008
"EUR",2015,"Q4","France","1-3  nights","Sea","Business",2567.557633,33520.941,4.223505676,-1.07029506608048,13.0555749047912
"EUR",2015,"Q4","Austria","4-7  nights","Air","Miscellaneous",1173.418045,1428636.402,5.867090225,-1.07029506608048,1217.49994223073
"EUR",2015,"Q4","Italy","8-14 nights","Air","VFR",3881.267756,4922203.541,33.82329607,-1.07029506608048,1268.19478851745
"EUR",2015,"Q4","Portugal","4-7  nights","Air","Business",2589.488536,2712984.771,42.08532906,-1.07029506608048,1047.69136193619
"EUR",2015,"Q4","Netherlands","1-3  nights","Tunnel","Business",1368.414998,478945.255,1.368414998,-1.07029506608048,350.000004165403
